reviewText,Positive
I finally broke down and bought a Kindle Fire instead of investing in another iPad. Imagine my surprise when I discovered that the Fire doesn't have it's own calendar! I use Google for everything and I thought the Fire would integrate nicely with their s,1
This is the most important app on my phone. I use Google calendar for my personal calendar and my office uses Google apps for our business calendar. This app elegantly and effectively merges all of these calendars into one supercharged calendar on my pho,1
I have a tablet and smart phone.Both native calendar apps are horrible.Almost unusable.Found this after extensive internet searches recommending various apps.This one came highly recommended.I purchased for both my smart phone and then again because my K,1
It works perfectly with my google calender and I am very satisfied with this app. Syncs just as I had hoped it would.,1
I have been a big Apple user and still am. For iPhone I would update my work schedule on the calendar app and liked it for the most part. This app has the upper hand though because getting my work schedule filled out on here is super fast and painless.,1
This app works great for my kindle fire. I was able to sync google calendar with it and add appointments via the app. If you set up a pop up reminder it shows in your notifications. It looks great and is easy to read.,1
"Love this app. It syncs between my pc and android phone and keeps me from missing important scheduled appointments and meetings that I might just otherwise forget. For some reason, it also automatically syncs with the calendar that was resident on my Sam",1
This was the best calendar app I could find for syncing my Google calendar into my Original Fire. I would rather not have had to pay so much for it but I definitely feel it was worth it!I can make changes in the app and it transfers back to my Google cal,1
"Cant access all calendars software just hangs on blank screen when picking calendars. App works great on ipad not on kindle fireUPDATECustomer service is great, NEXT DAY RESPONCE to my email. It was a setup error, explained in email.SOFTWARE WORKS GREAT!",1
"I love this product.  It was money well spent.  It syncs perfectly with my Gmail calendar, which syncs with my Microsoft Outlook calendar on my desk top.  I don't have to drag a big bulky paper calendar with me to my meetings any more and I get reminders",1
All Amazon apps are spy ware. I'm getting rid of them all! Amazon has failed me. I bought the real up to date version of calengoo from play.,0
CalenGoo is the killer app on my Android Tablets and iDevices.  First app I put on any new device.  Working GREAT on my Kindle Fire.,1
